$Date,$Time,TEMPERATURA,SETPOINT,SALIDACONTROL,CAUDAL_FILTRADO,CAUDAL
03/13/17,19:23:38,32.84,35,20,652.8697,652
03/13/17,19:23:39,32.8,35,20,654.1213,661
03/13/17,19:23:40,32.79,35,20,655.0764,661
03/13/17,19:23:41,32.77,35,20,656.2867,656
03/13/17,19:23:42,32.83,35,20,656.8958,669
03/13/17,19:23:43,32.75,35,20,657.5958,653
03/13/17,19:23:44,32.72,35,20,656.9663,653
03/13/17,19:23:45,32.69,35,20,655.6953,648
03/13/17,19:23:46,32.7,35,20,654.4249,645
03/13/17,19:23:47,32.61,35,20,653.1076,639
03/13/17,19:23:48,32.58,35,20,651.0004,638
03/13/17,19:23:49,32.55,35,20,650.6511,656
03/13/17,19:23:50,32.54,35,20,651.7413,654
03/13/17,19:23:51,32.51,35,20,654.2747,670
03/13/17,19:23:52,32.5,35,20,654.7193,649
03/13/17,19:23:53,32.47,35,20,655.028,655
03/13/17,19:23:54,32.49,35,20,654.4008,654
03/13/17,19:23:55,32.4,35,20,653.7995,646
03/13/17,19:23:56,32.4,35,20,652.3873,653
03/13/17,19:23:57,32.33,35,20,650.7881,639
03/13/17,19:23:58,32.31,35,20,650.0407,649
03/13/17,19:23:59,32.23,35,20,648.9902,641
03/13/17,19:24:00,32.24,35,20,648.3688,642
03/13/17,19:24:01,32.25,35,20,647.2331,652
03/13/17,19:24:02,32.23,35,20,647.2875,644
03/13/17,19:24:03,32.17,35,20,648.9016,665
03/13/17,19:24:04,32.13,35,20,650.4041,650
03/13/17,19:24:05,32.15,35,20,651.1925,653
03/13/17,19:24:06,32.14,35,20,650.8814,652
03/13/17,19:24:07,32.11,35,20,650.5944,649
03/13/17,19:24:08,32.09,35,20,651.1833,657
03/13/17,19:24:09,32.06,35,20,650.9143,640
03/13/17,19:24:10,32.03,35,20,650.3776,650
03/13/17,19:24:11,32,35,20,650.7935,657
03/13/17,19:24:12,31.96,35,20,651.3945,648
03/13/17,19:24:13,31.94,35,20,650.6049,653
03/13/17,19:24:14,31.92,35,20,650.0352,640
03/13/17,19:24:15,31.89,35,20,650.431,657
03/13/17,19:24:16,31.88,35,20,650.9133,651
03/13/17,19:24:17,31.88,35,20,650.8668,649
03/13/17,19:24:18,31.88,35,20,650.3163,652
03/13/17,19:24:19,31.85,35,20,649.2703,641
03/13/17,19:24:20,31.82,35,20,648.4258,647
03/13/17,19:24:21,31.8,35,20,647.9662,644
03/13/17,19:24:22,31.76,35,20,647.1482,643
03/13/17,19:24:23,31.73,35,20,647.019,638
03/13/17,19:24:24,31.72,35,20,645.9024,637
03/13/17,19:24:25,31.7,35,20,646.4044,658
03/13/17,19:24:26,31.67,35,20,648.548,652
03/13/17,19:24:27,31.66,35,20,649.7411,657
03/13/17,19:24:28,31.64,35,20,649.6382,653
03/13/17,19:24:29,31.66,35,20,650.3101,657
03/13/17,19:24:30,31.63,35,20,651.574,659
03/13/17,19:24:31,31.6,35,20,653.6655,664
03/13/17,19:24:32,31.6,35,20,655.6763,670
03/13/17,19:24:33,31.57,35,20,655.6207,644
03/13/17,19:24:34,31.57,35,20,654.6506,653
03/13/17,19:24:35,31.51,35,20,653.6179,644
03/13/17,19:24:36,31.47,35,20,652.4769,646
03/13/17,19:24:37,31.46,35,20,650.7894,652
03/13/17,19:24:38,31.47,35,20,650.4034,645
03/13/17,19:24:39,31.47,35,20,650.5672,656
03/13/17,19:24:40,31.47,35,20,650.4368,644
03/13/17,19:24:41,31.44,35,20,651.1962,657
03/13/17,19:24:42,31.4,35,20,651.6061,656
03/13/17,19:24:43,31.38,35,20,651.9318,649
03/13/17,19:24:44,31.35,35,20,651.5685,654
03/13/17,19:24:45,31.36,35,20,651.3721,646
03/13/17,19:24:46,31.31,35,20,651.5753,650
03/13/17,19:24:47,31.29,35,20,650.0262,643
03/13/17,19:24:48,31.26,35,20,648.2983,639
03/13/17,19:24:49,31.24,35,20,647.3709,651
03/13/17,19:24:50,31.22,35,20,646.9377,638
03/13/17,19:24:51,31.22,35,20,646.4965,648
03/13/17,19:24:52,31.18,35,20,646.5083,643
03/13/17,19:24:53,31.18,35,20,645.5955,637
03/13/17,19:24:54,31.17,35,20,645.1228,654
03/13/17,19:24:55,31.15,35,20,645.189,641
03/13/17,19:24:56,31.13,35,20,645.6364,651
03/13/17,19:24:57,31.12,35,20,646.4596,648
03/13/17,19:24:58,31.1,35,20,647.6436,653
03/13/17,19:24:59,31.09,35,20,648.1748,644
03/13/17,19:25:00,31.07,35,20,648.9116,649
03/13/17,19:25:01,31.08,35,20,648.574,649
03/13/17,19:25:02,31.02,35,20,648.7657,645
03/13/17,19:25:03,31,35,20,649.5498,658
03/13/17,19:25:04,31,35,20,649.9415,655
03/13/17,19:25:05,31.06,35,20,650.1244,648
03/13/17,19:25:06,30.98,35,20,648.205,635
03/13/17,19:25:07,30.97,35,20,646.2749,641
03/13/17,19:25:08,30.94,35,20,646.2019,654
03/13/17,19:25:09,30.97,35,20,646.199,641
03/13/17,19:25:10,30.91,35,20,646.2213,648
03/13/17,19:25:11,30.92,35,20,646.283,646
03/13/17,19:25:12,30.87,35,20,646.6341,645
03/13/17,19:25:13,30.89,35,20,645.9877,648
03/13/17,19:25:14,30.89,35,20,644.9494,634
03/13/17,19:25:15,30.89,35,20,643.5087,644
03/13/17,19:25:16,30.87,35,20,643.5959,641
03/13/17,19:25:17,30.83,35,20,643.9253,647
03/13/17,19:25:18,30.86,35,20,644.1073,652
03/13/17,19:25:19,30.86,35,20,644.5786,641
03/13/17,19:25:20,30.83,35,20,645.9094,655
03/13/17,19:25:21,30.81,35,20,647.0748,656
03/13/17,19:25:22,30.8,35,20,647.8162,645
03/13/17,19:25:23,30.82,35,20,647.9476,656
03/13/17,19:25:24,30.77,35,20,648.0309,639
03/13/17,19:25:25,30.73,35,20,648.303,655
03/13/17,19:25:26,30.71,35,20,649.3627,657
03/13/17,19:25:27,30.74,35,20,651.1099,656
03/13/17,19:25:28,30.67,35,20,651.504,659
03/13/17,19:25:29,30.64,35,20,651.4192,642
03/13/17,19:25:30,30.62,35,20,651.3705,657
03/13/17,19:25:31,30.64,35,20,651.6809,649
03/13/17,19:25:32,30.62,35,20,651.2773,644
03/13/17,19:25:33,30.63,35,20,649.571,650
03/13/17,19:25:34,30.63,35,20,648.9326,641
03/13/17,19:25:35,30.65,35,20,648.2212,650
03/13/17,19:25:36,30.62,35,20,648.7188,654
03/13/17,19:25:37,30.62,35,20,650.9269,666
03/13/17,19:25:38,30.62,35,20,651.8762,660
03/13/17,19:25:39,30.64,35,20,652.6193,657
03/13/17,19:25:40,30.58,35,20,652.9026,661
03/13/17,19:25:41,30.53,35,20,653.2505,650
03/13/17,19:25:42,30.54,35,20,652.2906,653
03/13/17,19:25:43,30.54,35,20,651.3544,642
03/13/17,19:25:44,30.53,35,20,651.5063,657
03/13/17,19:25:45,30.53,35,20,652.1501,656
03/13/17,19:25:46,30.53,35,20,653.2677,652
03/13/17,19:25:47,30.51,35,20,651.8961,650
03/13/17,19:25:48,30.54,35,20,649.7455,629
03/13/17,19:25:49,30.52,35,20,647.0756,640
03/13/17,19:25:50,30.49,35,20,645.6229,642
03/13/17,19:25:51,30.49,35,20,646.1021,646
03/13/17,19:25:52,30.48,35,20,646.0309,652
03/13/17,19:25:53,30.48,35,20,645.8143,643
03/13/17,19:25:54,30.47,35,20,646.0696,652
03/13/17,19:25:55,30.45,35,20,646.0005,635
03/13/17,19:25:56,30.42,35,20,645.339,646
03/13/17,19:25:57,30.4,35,20,646.5092,660
03/13/17,19:25:58,30.38,35,20,647.8856,644
03/13/17,19:25:59,30.38,35,20,647.3936,650
03/13/17,19:26:00,30.36,35,20,647.1749,641
03/13/17,19:26:01,30.34,35,20,646.8647,646
03/13/17,19:26:02,30.32,35,20,646.348,644
03/13/17,19:26:03,30.32,35,20,645.7523,640
03/13/17,19:26:04,30.32,35,20,644.5538,645
03/13/17,19:26:05,30.32,35,20,643.7306,637
03/13/17,19:26:06,30.32,35,20,643.9346,647
03/13/17,19:26:07,30.3,35,20,643.7712,642
03/13/17,19:26:08,30.28,35,20,644.1068,641
03/13/17,19:26:09,30.29,35,20,643.004,647
03/13/17,19:26:10,30.3,35,20,642.8953,636
03/13/17,19:26:11,30.29,35,20,642.8006,655
03/13/17,19:26:12,30.27,35,20,644.1812,645
03/13/17,19:26:13,30.27,35,20,645.6006,657
03/13/17,19:26:14,30.26,35,20,645.5652,650
03/13/17,19:26:15,30.27,35,20,646.1011,650
03/13/17,19:26:16,30.25,35,20,646.6149,658
03/13/17,19:26:17,30.24,35,20,648.3948,655
03/13/17,19:26:18,30.22,35,20,649.2427,653
03/13/17,19:26:19,30.24,35,20,649.8986,645
03/13/17,19:26:20,30.21,35,20,649.7408,649
03/13/17,19:26:21,30.24,35,20,649.062,644
03/13/17,19:26:22,30.19,35,20,647.994,639
03/13/17,19:26:23,30.21,35,20,646.8805,653
03/13/17,19:26:24,30.16,35,20,647.6014,644
03/13/17,19:26:25,30.18,35,20,647.1522,647
03/13/17,19:26:26,30.23,35,20,646.5901,641
03/13/17,19:26:27,30.17,35,20,646.0793,644
03/13/17,19:26:28,30.16,35,20,645.7118,648
03/13/17,19:26:29,30.15,35,20,645.0027,637
03/13/17,19:26:30,30.15,35,20,644.3232,648
03/13/17,19:26:31,30.14,35,20,643.98,634
03/13/17,19:26:32,30.12,35,20,643.6843,644
03/13/17,19:26:33,30.14,35,20,644.3799,655
03/13/17,19:26:34,30.14,35,20,645.7098,646
03/13/17,19:26:35,30.14,35,20,646.7855,657
03/13/17,19:26:36,30.13,35,20,646.8892,637
03/13/17,19:26:37,30.12,35,20,646.6064,646
03/13/17,19:26:38,30.12,35,20,645.7145,643
03/13/17,19:26:39,30.12,35,20,646.2006,647
03/13/17,19:26:40,30.12,35,20,645.8493,648
03/13/17,19:26:41,30.13,35,20,645.4888,644
03/13/17,19:26:42,30.18,35,20,647.4651,663
03/13/17,19:26:43,30.14,35,20,648.904,647
03/13/17,19:26:44,30.13,35,20,649.4463,650
03/13/17,19:26:45,30.12,35,20,649.5602,656
03/13/17,19:26:46,30.13,35,20,649.6152,646
03/13/17,19:26:47,30.11,35,20,650.4186,661
03/13/17,19:26:48,30.09,35,20,651.0601,648
03/13/17,19:26:49,30.07,35,20,651.0441,660
03/13/17,19:26:50,30.05,35,20,652.603,664
03/13/17,19:26:51,30.04,35,20,653.1713,655
03/13/17,19:26:52,30.02,35,20,652.7614,655
03/13/17,19:26:53,30.01,35,20,650.7898,634
03/13/17,19:26:54,30.01,35,20,648.4643,637
03/13/17,19:26:55,30,35,20,645.9633,631
03/13/17,19:26:56,30,35,20,645.3223,646
03/13/17,19:26:57,30.01,35,20,644.6037,638
03/13/17,19:26:58,30.05,35,20,643.5248,639
03/13/17,19:26:59,30.01,35,20,643.6453,653
03/13/17,19:27:00,29.99,35,20,644.0115,638
03/13/17,19:27:01,30.03,35,20,643.1057,644
03/13/17,19:27:02,29.99,35,20,642.8602,639
03/13/17,19:27:03,30,35,20,643.1017,645
03/13/17,19:27:04,29.99,35,20,643.5132,650
03/13/17,19:27:05,29.98,35,20,642.8281,630
03/13/17,19:27:06,30,35,20,641.5947,644
03/13/17,19:27:07,29.93,35,20,641.2522,633
03/13/17,19:27:08,29.93,35,20,640.912,641
03/13/17,19:27:09,29.93,35,20,641.2902,648
03/13/17,19:27:10,29.92,35,20,641.134,634
03/13/17,19:27:11,29.91,35,20,640.9016,649
03/13/17,19:27:12,29.9,35,20,641.0005,635
03/13/17,19:27:13,29.9,35,20,641.7715,651
03/13/17,19:27:14,29.98,35,20,643.2534,651
03/13/17,19:27:15,29.89,35,20,644.6134,648
03/13/17,19:27:16,29.88,35,20,645.8469,658
03/13/17,19:27:17,29.88,35,20,645.6533,634
03/13/17,19:27:18,29.96,35,20,644.2464,641
03/13/17,19:27:19,29.89,35,20,643.4519,637
03/13/17,19:27:20,29.89,35,20,643.2283,642
03/13/17,19:27:21,29.9,35,20,642.9442,649
03/13/17,19:27:22,29.96,35,20,643.7702,649
03/13/17,19:27:23,29.91,35,20,646.1187,663
03/13/17,19:27:24,29.9,35,20,648.1935,651
03/13/17,19:27:25,29.9,35,20,649.5768,661
03/13/17,19:27:26,29.9,35,20,650.2505,657
03/13/17,19:27:27,29.87,35,20,650.4441,653
03/13/17,19:27:28,29.85,35,20,650.4634,654
03/13/17,19:27:29,29.83,35,20,650.0624,645
03/13/17,19:27:30,29.89,35,20,649.385,646
03/13/17,19:27:31,29.8,35,20,648.1757,632
03/13/17,19:27:32,29.81,35,20,646.7936,644
03/13/17,19:27:33,29.81,35,20,645.6268,637
03/13/17,19:27:34,29.87,35,20,644.6001,641
03/13/17,19:27:35,29.82,35,20,644.2335,648
03/13/17,19:27:36,29.8,35,20,644.2504,641
03/13/17,19:27:37,29.83,35,20,644.4691,651
03/13/17,19:27:38,29.86,35,20,646.0666,653
03/13/17,19:27:39,29.82,35,20,648.4056,656
03/13/17,19:27:40,29.82,35,20,648.5139,652
03/13/17,19:27:41,29.81,35,20,647.6782,636
03/13/17,19:27:42,29.89,35,20,646.877,653
03/13/17,19:27:43,29.8,35,20,647.184,641
03/13/17,19:27:44,29.79,35,20,647.9145,656
03/13/17,19:27:45,29.79,35,20,648.7855,655
03/13/17,19:27:46,29.8,35,20,649.0639,642
03/13/17,19:27:47,29.77,35,20,648.4053,651
03/13/17,19:27:48,29.77,35,20,647.116,633
03/13/17,19:27:49,29.79,35,20,646.3169,646
03/13/17,19:27:50,29.86,35,20,645.2197,641
03/13/17,19:27:51,29.8,35,20,644.9589,643
03/13/17,19:27:52,29.79,35,20,645.1328,655
03/13/17,19:27:53,29.78,35,20,645.7628,642
03/13/17,19:27:54,29.87,35,20,646.6017,654
03/13/17,19:27:55,29.78,35,20,646.3859,642
03/13/17,19:27:56,29.78,35,20,646.9112,651
03/13/17,19:27:57,29.78,35,20,647.5309,657
03/13/17,19:27:58,29.85,35,20,648.5181,649
03/13/17,19:27:59,29.77,35,20,648.9112,655
03/13/17,19:28:00,29.76,35,20,648.67,643
03/13/17,19:28:01,29.77,35,20,648.9659,651
03/13/17,19:28:02,29.8,35,20,649.1896,657
03/13/17,19:28:03,29.76,35,20,650.6687,658
03/13/17,19:28:04,29.78,35,20,649.9579,649
03/13/17,19:28:05,29.77,35,20,648.7841,644
03/13/17,19:28:06,29.83,35,20,648.5272,650
03/13/17,19:28:07,29.78,35,20,648.3571,639
03/13/17,19:28:08,29.78,35,20,647.3552,639
03/13/17,19:28:09,29.78,35,20,646.2518,639
03/13/17,19:28:10,29.86,35,20,644.9783,638
03/13/17,19:28:11,29.76,35,20,644.5211,652
03/13/17,19:28:12,29.75,35,20,644.5918,641
03/13/17,19:28:13,29.74,35,20,645.553,658
03/13/17,19:28:14,29.82,35,20,646.3306,646
03/13/17,19:28:15,29.71,35,20,646.8525,647
03/13/17,19:28:16,29.69,35,20,646.795,655
03/13/17,19:28:17,29.69,35,20,647.8702,648
03/13/17,19:28:18,29.69,35,20,648.7953,662
03/13/17,19:28:19,29.7,35,20,649.9883,643
03/13/17,19:28:20,29.69,35,20,648.8889,641
03/13/17,19:28:21,29.7,35,20,646.9797,640
03/13/17,19:28:22,29.72,35,20,645.0651,632
03/13/17,19:28:23,29.7,35,20,643.7043,649
03/13/17,19:28:24,29.7,35,20,643.6855,636
03/13/17,19:28:25,29.71,35,20,643.6702,649
03/13/17,19:28:26,29.74,35,20,644.0511,646
03/13/17,19:28:27,29.71,35,20,645.3044,652
03/13/17,19:28:28,29.72,35,20,646.2878,657
03/13/17,19:28:29,29.72,35,20,646.0251,636
03/13/17,19:28:30,29.77,35,20,645.9626,651
03/13/17,19:28:31,29.71,35,20,645.8715,641
